query_id,precision@50,recall@50,AP,RR
64,0.04,1.0,0.19090909090909092,0.2
65,0.16,0.5333333333333333,0.43678383538361054,1.0
66,0.1,1.0,0.1454970760233918,0.1111111111111111
67,0.22,0.7857142857142857,0.6700485641738428,1.0
68,0.04,0.4,0.13123458303261362,0.5
69,0.06,0.6,0.08132968338850691,0.07142857142857142
70,0.08,0.4,0.08526460485783803,0.14285714285714285
71,0.04,0.25,0.041914451970324285,0.043478260869565216
72,0.04,0.11764705882352941,0.043878543904958024,0.08333333333333333
73,0.18,0.45,0.33048517667105304,1.0
74,0.04,0.3333333333333333,0.046292502859656935,0.07142857142857142
75,0.06,0.6,0.18784953913465324,0.5
76,0.08,0.5714285714285714,0.3580593452363186,1.0
77,0.12,1.0,0.6455555555555555,1.0
78,0.06,1.0,0.5396825396825397,1.0
79,0.04,0.4,0.08946997692670994,0.25
80,0.04,0.5,0.04135833265508192,0.07692307692307693
81,0.04,1.0,0.1736111111111111,0.125
82,0.06,0.6,0.35909124616577337,1.0
83,0.0,0.0,0.011917194207362598,0.011627906976744186
84,0.14,0.6363636363636364,0.1884107321950528,0.5
85,0.02,0.25,0.017168070000582476,0.02
86,0.04,1.0,0.8333333333333333,1.0
87,0.0,0.0,0.01229830527066079,0.007692307692307693
88,0.12,1.0,0.762037037037037,1.0
89,0.08,0.6666666666666666,0.29886799024730054,0.3333333333333333
90,0.12,0.46153846153846156,0.12692085012736704,0.25
91,0.12,0.6666666666666666,0.23792000500689278,0.5
92,0.18,0.6923076923076923,0.575856272536457,1.0
93,0.02,1.0,0.2,0.2
94,0.18,0.75,0.4235338424680866,1.0
95,0.02,0.5,0.5181818181818182,1.0
96,0.16,0.6153846153846154,0.283170235836932,0.5
97,0.04,0.2,0.056265081586511265,0.3333333333333333
98,0.02,0.2,0.01926581662957544,0.043478260869565216
99,0.06,0.75,0.3029513888888889,0.5
100,0.1,0.5555555555555556,0.3105869856496423,1.0
101,0.12,1.0,0.5519230769230768,0.5
102,0.06,0.75,0.3438365747866237,1.0
103,0.0,0.0,0.005161037989320818,0.008264462809917356
104,0.06,0.6,0.05311718515884071,0.1
105,0.06,0.6,0.40213298028832006,1.0
106,0.06,0.6,0.1267275078623284,0.16666666666666666
107,0.08,0.5714285714285714,0.21639627014050974,0.5
108,0.14,1.0,0.7132936507936508,1.0
109,0.04,0.4,0.027531437786386476,0.047619047619047616
110,0.04,0.5,0.033038236573044985,0.05555555555555555
111,0.12,0.8571428571428571,0.23954627244100932,0.5
112,0.04,1.0,0.2857142857142857,0.5
113,0.04,0.5,0.3672659817351598,1.0
114,0.04,0.5,0.05720349260247393,0.07142857142857142
115,0.0,0.0,0.012235622983112964,0.012987012987012988
116,0.04,0.4,0.06829579550576267,0.2
117,0.04,1.0,0.03840579710144927,0.03333333333333333
118,0.04,0.6666666666666666,0.09629096393802276,0.09090909090909091
119,0.02,1.0,0.041666666666666664,0.041666666666666664
120,0.16,0.8888888888888888,0.47510919365783216,1.0
121,0.14,1.0,0.6332761221199353,1.0
122,0.14,0.7777777777777778,0.2812385448006363,0.3333333333333333
123,0.04,1.0,0.08514492753623187,0.08333333333333333
124,0.0,0.0,0.004980379389063369,0.00980392156862745
125,0.24,0.7058823529411765,0.24582199128301532,0.5
126,0.06,0.375,0.16239083176983382,0.5
127,0.08,0.8,0.11545230652647534,0.3333333333333333
128,0.02,0.5,0.034447821681864235,0.047619047619047616
129,0.1,0.7142857142857143,0.4275158175158175,1.0
130,0.08,0.8,0.6748778103616814,1.0
131,0.14,0.875,0.2203750562303194,0.25
132,0.26,0.8666666666666667,0.6459025621928848,1.0
133,0.14,1.0,0.14878011074819586,0.1
134,0.04,1.0,0.12698412698412698,0.14285714285714285
135,0.16,1.0,0.4209752704389432,1.0
136,0.06,1.0,0.21547619047619046,0.5
137,0.08,1.0,0.22034950343773874,0.25
138,0.02,0.5,0.023202614379084968,0.03333333333333333
139,0.0,0.0,0.00502407591429189,0.0028735632183908046
140,0.04,0.3333333333333333,0.08961175094340783,0.3333333333333333
141,0.08,0.6666666666666666,0.1653284637572137,0.5
142,0.0,0.0,0.0017825311942959,0.0017825311942959
143,0.04,1.0,0.3214285714285714,0.5
144,0.12,1.0,0.7791666666666667,1.0
145,0.1,0.7142857142857143,0.49879753202494287,1.0
146,0.04,1.0,0.8333333333333333,1.0
147,0.12,0.6,0.2645668649487012,0.5
148,0.08,0.6666666666666666,0.34797178130511464,1.0
149,0.18,0.8181818181818182,0.3970475197747925,0.5
150,0.04,1.0,0.41666666666666663,0.3333333333333333
151,0.0,0.0,0.01642297575899272,0.012345679012345678
152,0.0,0.0,0.012795417402682372,0.018518518518518517
153,0.02,0.14285714285714285,0.024849298591049097,0.023809523809523808
154,0.04,1.0,1.0,1.0
155,0.06,0.5,0.4383313960579141,1.0
156,0.2,0.7142857142857143,0.5510034506226732,1.0
157,0.18,0.23076923076923078,0.16615459384578896,0.25
158,0.12,0.75,0.22712587800962367,1.0
159,0.04,0.25,0.06752581645172653,0.25
160,0.02,0.2,0.03799747146309868,0.06666666666666667
161,0.06,0.5,0.33394503072401815,1.0
162,0.08,0.5,0.2343817865187477,1.0
163,0.04,0.6666666666666666,0.39736346516007526,0.5
164,0.1,0.625,0.33594494705262745,1.0
165,0.04,1.0,0.3611111111111111,0.5
166,0.04,0.25,0.02623823703676731,0.04
167,0.04,1.0,0.06481481481481481,0.05555555555555555
168,0.02,0.5,0.12898406374501992,0.25
169,0.04,0.5,0.17297619047619048,0.25
170,0.06,0.5,0.23975835372024246,0.5
171,0.06,1.0,0.5277777777777778,1.0
172,0.08,1.0,0.6458333333333333,0.5
173,0.04,1.0,0.5833333333333333,0.5
174,0.04,0.4,0.07334078595884516,0.2
175,0.04,0.4,0.036605838621347905,0.09090909090909091
176,0.06,0.42857142857142855,0.0824678620240398,0.25
177,0.1,1.0,0.5863003663003663,1.0
178,0.08,1.0,0.6838235294117647,1.0
179,0.02,0.25,0.13629235907461712,0.5
180,0.12,0.8571428571428571,0.3451242171284589,0.5
181,0.06,0.6,0.1318932335780162,0.3333333333333333
182,0.04,1.0,0.28125,0.5
183,0.14,0.5384615384615384,0.4770026118803058,1.0
184,0.02,0.14285714285714285,0.03267492905189056,0.14285714285714285
185,0.18,1.0,0.6891941391941392,1.0
186,0.12,0.375,0.1384522094184016,0.5
187,0.06,0.5,0.18516174836524446,0.5
188,0.1,0.45454545454545453,0.28765214771052927,1.0
189,0.06,0.3333333333333333,0.07162872891216741,0.2
190,0.1,1.0,0.2869047619047619,0.5
191,0.22,0.8461538461538461,0.5839375063316383,1.0
192,0.06,0.75,0.36722903027250847,1.0
193,0.16,0.8888888888888888,0.7702801827801826,1.0
194,0.1,0.8333333333333334,0.19682738831674998,0.25
195,0.04,0.6666666666666666,0.028878290054760645,0.02702702702702703
196,0.08,0.3333333333333333,0.13389314354968496,1.0
197,0.06,1.0,0.8333333333333334,1.0
198,0.08,1.0,0.28154761904761905,0.5
199,0.0,0.0,0.011460661849001904,0.0125
200,0.06,1.0,0.2756410256410256,0.5
201,0.14,0.4375,0.2608115748499065,1.0
202,0.08,0.2857142857142857,0.09426070992389979,0.5
203,0.1,0.35714285714285715,0.13400153057722694,0.25
204,0.04,0.14285714285714285,0.05906911791164689,0.25
205,0.02,0.5,0.02750455373406193,0.022222222222222223
206,0.04,0.6666666666666666,0.16076681860795913,0.3333333333333333
207,0.02,0.2,0.019420137594868745,0.04
208,0.08,0.6666666666666666,0.26749299719887953,0.5
209,0.14,0.5833333333333334,0.22643902532707919,0.5
210,0.1,0.8333333333333334,0.29552457990273967,1.0
211,0.12,0.5454545454545454,0.13277882985743855,0.125
212,0.24,0.8571428571428571,0.4795170207490799,1.0
213,0.14,0.6363636363636364,0.4675307630941104,1.0
214,0.04,0.5,0.08586748755772815,0.25
215,0.02,0.5,0.03511904761904762,0.041666666666666664
216,0.0,0.0,0.003278688524590164,0.003278688524590164
217,0.08,0.26666666666666666,0.10851983977892281,0.3333333333333333
218,0.08,0.26666666666666666,0.13652106904186956,0.5
219,0.06,0.16666666666666666,0.1109670942771544,1.0
220,0.18,0.47368421052631576,0.18558947213844998,0.3333333333333333
221,0.14,0.3888888888888889,0.13772828748959823,0.5
222,0.1,0.5555555555555556,0.34945822596622406,0.5
223,0.06,0.75,0.31369445771619686,1.0
224,0.12,0.75,0.1632265437335903,0.125
225,0.02,0.041666666666666664,0.03430388164782086,0.0625
