query_id,precision@50,recall@50,AP,RR
70,0.08,0.4,0.0859274260150905,0.14285714285714285
71,0.04,0.25,0.04271271704182896,0.04
72,0.04,0.11764705882352941,0.031776697156113656,0.0625
73,0.2,0.5,0.34253333352577947,1.0
74,0.04,0.3333333333333333,0.04727093211845012,0.06666666666666667
75,0.06,0.6,0.1548066595059076,0.3333333333333333
76,0.1,0.7142857142857143,0.35345474580010583,1.0
77,0.12,1.0,0.6806022408963585,1.0
78,0.06,1.0,0.4880952380952381,1.0
79,0.04,0.4,0.08324750060073657,0.25
80,0.04,0.5,0.03366638344823143,0.0625
81,0.04,1.0,0.1213235294117647,0.125
82,0.08,0.8,0.3435318029650885,1.0
83,0.0,0.0,0.009673466160657812,0.00980392156862745
84,0.12,0.5454545454545454,0.1991082189995632,0.5
85,0.0,0.0,0.012644342628194175,0.015384615384615385
86,0.04,1.0,0.8333333333333333,1.0
87,0.0,0.0,0.01038332013024344,0.009174311926605505
88,0.12,1.0,0.8134920634920634,1.0
89,0.08,0.6666666666666666,0.4154388714733543,1.0
90,0.12,0.46153846153846156,0.13633624583627843,0.3333333333333333
91,0.14,0.7777777777777778,0.2273199673199673,0.5
92,0.16,0.6153846153846154,0.47667521564443976,1.0
93,0.02,1.0,0.14285714285714285,0.14285714285714285
94,0.16,0.6666666666666666,0.45863585446497485,1.0
95,0.04,1.0,0.5256410256410257,1.0
96,0.14,0.5384615384615384,0.28281423995671073,0.5
97,0.04,0.2,0.05574285374340051,0.3333333333333333
98,0.02,0.2,0.01603372434017595,0.030303030303030304
99,0.06,0.75,0.13335921672161005,0.2
100,0.1,0.5555555555555556,0.30385517539918283,1.0
101,0.12,1.0,0.4951210826210826,0.5
102,0.06,0.75,0.36913585324723397,1.0
103,0.0,0.0,0.00835489731872488,0.012195121951219513
104,0.02,0.2,0.01342189097034524,0.04
105,0.06,0.6,0.39512015332448763,1.0
106,0.06,0.6,0.12541322407947716,0.14285714285714285
107,0.06,0.42857142857142855,0.1925329760820966,0.5
108,0.14,1.0,0.7030895691609977,1.0
109,0.04,0.4,0.02664890664890665,0.05
110,0.02,0.25,0.015674240635276965,0.024390243902439025
111,0.1,0.7142857142857143,0.2529076934737312,0.5
112,0.04,1.0,0.28448275862068967,0.5
113,0.04,0.5,0.39362068965517244,1.0
114,0.02,0.25,0.0442087732528909,0.125
115,0.02,0.25,0.013595911941470789,0.02
116,0.06,0.6,0.06327847317042727,0.14285714285714285
117,0.04,1.0,0.033850129198966405,0.023255813953488372
118,0.04,0.6666666666666666,0.09869281045751634,0.1
119,0.02,1.0,0.05555555555555555,0.05555555555555555
120,0.16,0.8888888888888888,0.4869115386403633,1.0
121,0.14,1.0,0.636756876663709,1.0
122,0.12,0.6666666666666666,0.16689809150042448,0.2
123,0.04,1.0,0.06166666666666666,0.08333333333333333
124,0.0,0.0,0.0033810416547519653,0.004672897196261682
125,0.24,0.7058823529411765,0.24711868753843286,0.5
126,0.06,0.375,0.16247161184265874,0.5
127,0.06,0.6,0.11783974700327113,0.3333333333333333
128,0.02,0.5,0.029137529137529136,0.045454545454545456
129,0.1,0.7142857142857143,0.43989175317610674,1.0
130,0.08,0.8,0.6900201106083459,1.0
131,0.14,0.875,0.21976979397754048,0.3333333333333333
132,0.26,0.8666666666666667,0.6528080395343638,1.0
133,0.14,1.0,0.14816580290718223,0.08333333333333333
134,0.04,1.0,0.13095238095238093,0.16666666666666666
135,0.16,1.0,0.407150336315096,1.0
136,0.04,0.6666666666666666,0.1468367889420521,0.3333333333333333
137,0.08,1.0,0.21807359307359309,0.25
138,0.02,0.5,0.01882649388048956,0.03333333333333333
139,0.0,0.0,0.003434733058737748,0.002770083102493075
140,0.02,0.16666666666666666,0.07862233816952084,0.3333333333333333
141,0.08,0.6666666666666666,0.1740216604631927,0.5
142,0.0,0.0,0.0014684287812041115,0.0014684287812041115
143,0.04,1.0,0.3611111111111111,0.5
144,0.12,1.0,0.7672619047619048,1.0
145,0.1,0.7142857142857143,0.4873940574307368,1.0
146,0.04,1.0,0.8333333333333333,1.0
147,0.12,0.6,0.2602354195787176,0.5
148,0.1,0.8333333333333334,0.3570464257964258,1.0
149,0.18,0.8181818181818182,0.354547943648794,0.5
150,0.04,1.0,0.41666666666666663,0.3333333333333333
151,0.0,0.0,0.011739008285476898,0.014492753623188406
152,0.02,0.16666666666666666,0.010409850743815363,0.022727272727272728
153,0.0,0.0,0.017357882243001704,0.014705882352941176
154,0.04,1.0,1.0,1.0
155,0.06,0.5,0.42323797212975833,1.0
156,0.2,0.7142857142857143,0.5320475601564241,1.0
157,0.2,0.2564102564102564,0.17161847330765115,0.5
158,0.08,0.5,0.19521462748156748,1.0
159,0.04,0.25,0.07672426382923835,0.25
160,0.02,0.2,0.03607487922705314,0.06666666666666667
161,0.08,0.6666666666666666,0.3433338558686749,1.0
162,0.08,0.5,0.16862092097443984,0.5
163,0.04,0.6666666666666666,0.3924731182795698,0.5
164,0.1,0.625,0.3334035482061798,1.0
165,0.04,1.0,0.3214285714285714,0.5
166,0.04,0.25,0.02764148581972225,0.045454545454545456
167,0.04,1.0,0.09109311740890688,0.07692307692307693
168,0.02,0.5,0.2518348623853211,0.5
169,0.04,0.5,0.1382557843277759,0.2
170,0.06,0.5,0.14639538597976928,0.3333333333333333
171,0.06,1.0,0.4761904761904761,1.0
172,0.08,1.0,0.7708333333333333,1.0
173,0.04,1.0,0.5833333333333333,0.5
174,0.04,0.4,0.07013497663282035,0.2
175,0.04,0.4,0.031059236390438866,0.08333333333333333
176,0.04,0.2857142857142857,0.06449352060041709,0.2
177,0.1,1.0,0.5641558441558442,1.0
178,0.08,1.0,0.6217948717948718,1.0
179,0.02,0.25,0.13679281673729057,0.5
180,0.1,0.7142857142857143,0.3011226771875859,0.5
181,0.06,0.6,0.13731303010714777,0.3333333333333333
182,0.04,1.0,0.27941176470588236,0.5
183,0.14,0.5384615384615384,0.3433977293625189,1.0
184,0.02,0.14285714285714285,0.021238048185190993,0.08333333333333333
185,0.18,1.0,0.695014245014245,1.0
186,0.1,0.3125,0.10992858063906628,0.5
187,0.06,0.5,0.11974652153115552,0.2
188,0.1,0.45454545454545453,0.2809639947762764,1.0
189,0.08,0.4444444444444444,0.08121657977144356,0.16666666666666666
190,0.06,0.6,0.2697862614282184,0.5
191,0.22,0.8461538461538461,0.4759506447435745,1.0
192,0.06,0.75,0.368116902237927,1.0
193,0.16,0.8888888888888888,0.7552779132130668,1.0
194,0.1,0.8333333333333334,0.21721255160916395,0.25
195,0.02,0.3333333333333333,0.03819743474915888,0.07142857142857142
196,0.04,0.16666666666666666,0.10342463341604209,1.0
197,0.06,1.0,0.7916666666666666,1.0
198,0.06,0.75,0.3623593073593073,1.0
199,0.0,0.0,0.010258638538233576,0.006993006993006993
200,0.04,0.6666666666666666,0.2554466230936819,0.5
201,0.12,0.375,0.233863317520913,1.0
202,0.1,0.35714285714285715,0.10977809282755586,0.5
203,0.08,0.2857142857142857,0.13781702764328704,0.3333333333333333
204,0.04,0.14285714285714285,0.05301138346394705,0.25
205,0.02,0.5,0.031695331695331695,0.02702702702702703
206,0.04,0.6666666666666666,0.15681183696259074,0.3333333333333333
207,0.02,0.2,0.013344623948783784,0.022222222222222223
208,0.06,0.5,0.1606306453158366,0.5
209,0.12,0.5,0.2037599436009551,0.5
210,0.08,0.6666666666666666,0.27411482866524733,1.0
211,0.12,0.5454545454545454,0.21163926943900588,1.0
212,0.22,0.7857142857142857,0.4408805602947014,1.0
213,0.14,0.6363636363636364,0.41462600353350515,1.0
214,0.04,0.5,0.08433645874894712,0.25
215,0.02,0.5,0.0225,0.02
216,0.0,0.0,0.0017574692442882249,0.0017574692442882249
217,0.04,0.13333333333333333,0.08600161676062387,0.3333333333333333
218,0.08,0.26666666666666666,0.14717648960930432,0.5
219,0.1,0.2777777777777778,0.08417571249004815,0.5
220,0.16,0.42105263157894735,0.17029022038464234,0.3333333333333333
221,0.1,0.2777777777777778,0.13616085351050208,0.5
222,0.08,0.4444444444444444,0.34190752229948196,0.5
223,0.04,0.5,0.31111365486365483,1.0
224,0.12,0.75,0.20078497771935527,0.25
225,0.04,0.08333333333333333,0.036662733653687274,0.05
