query_id,precision@10,recall@10,AP,RR
51,0.6,0.6,0.6305228665723714,1.0
52,0.4,1.0,0.8875,1.0
53,0.2,0.2,0.2309338724206039,1.0
54,0.1,0.1111111111111111,0.08239987207455482,0.25
55,0.2,0.2,0.24676954091796052,1.0
56,0.2,0.2,0.1228504754184943,0.125
57,0.1,0.07142857142857142,0.08850162686392635,0.125
58,0.0,0.0,0.10826176056603581,0.07692307692307693
59,0.2,0.5,0.22479946524064173,0.25
60,0.2,0.4,0.4547342995169082,1.0
61,0.4,0.8,0.6214799588900307,1.0
62,0.1,0.2,0.056478537080025294,0.1111111111111111
63,0.0,0.0,0.041308243727598566,0.05
64,0.2,1.0,0.375,0.5
65,0.5,0.3333333333333333,0.35637660770504553,1.0
66,0.2,0.4,0.1487962962962963,0.16666666666666666
67,0.8,0.5714285714285714,0.6153550788755917,1.0
68,0.1,0.2,0.12398553002782804,0.5
69,0.1,0.2,0.07021707151436306,0.2
70,0.1,0.1,0.057131438252646216,0.14285714285714285
71,0.0,0.0,0.039836305439031335,0.04
72,0.1,0.058823529411764705,0.07927786852710088,0.16666666666666666
73,0.5,0.25,0.32309297379694846,1.0
74,0.2,0.3333333333333333,0.13166008374341706,0.16666666666666666
75,0.1,0.2,0.0774860683371335,0.14285714285714285
76,0.2,0.2857142857142857,0.34998468845328107,1.0
77,0.4,0.6666666666666666,0.6240740740740741,1.0
78,0.3,1.0,0.5074074074074074,1.0
79,0.1,0.2,0.069885138857778,0.14285714285714285
80,0.1,0.25,0.053819808566798875,0.1111111111111111
81,0.2,1.0,0.26666666666666666,0.2
82,0.2,0.4,0.36971618836213727,1.0
83,0.0,0.0,0.01268040957967169,0.012658227848101266
84,0.3,0.2727272727272727,0.23453799542220732,0.5
85,0.0,0.0,0.019265129909148797,0.02564102564102564
86,0.2,1.0,0.6666666666666666,1.0
87,0.0,0.0,0.016277266910522434,0.014925373134328358
88,0.6,1.0,0.7329365079365079,1.0
89,0.2,0.3333333333333333,0.16924474101893458,0.2
90,0.1,0.07692307692307693,0.09690079301784785,0.16666666666666666
91,0.4,0.4444444444444444,0.2462961453971972,0.5
92,0.7,0.5384615384615384,0.6228511823583835,1.0
93,0.1,1.0,0.5,0.5
94,0.6,0.5,0.4920954298494909,1.0
95,0.1,0.5,0.5144927536231884,1.0
96,0.4,0.3076923076923077,0.2904765458232731,1.0
97,0.2,0.2,0.11266488287015655,0.3333333333333333
98,0.0,0.0,0.021686944891755027,0.018867924528301886
99,0.2,0.5,0.2835270322332092,0.5
100,0.2,0.2222222222222222,0.213964982176189,0.5
101,0.5,0.8333333333333334,0.7291666666666665,1.0
102,0.2,0.5,0.39447601010101013,1.0
103,0.0,0.0,0.00472307169554876,0.007407407407407408
104,0.0,0.0,0.04718279969481639,0.0625
105,0.3,0.6,0.424003554201574,0.5
106,0.2,0.4,0.2119832548403977,0.5
107,0.2,0.2857142857142857,0.2644332519332519,0.5
108,0.5,0.7142857142857143,0.7428880643166356,1.0
109,0.0,0.0,0.03018983487410898,0.034482758620689655
110,0.1,0.25,0.28795574580458305,1.0
111,0.2,0.2857142857142857,0.24461728747443032,0.14285714285714285
112,0.1,0.5,0.27941176470588236,0.5
113,0.2,0.5,0.34698417930125247,1.0
114,0.1,0.25,0.08164498824221046,0.2
115,0.0,0.0,0.013946060374191289,0.043478260869565216
116,0.1,0.2,0.04959843200326276,0.14285714285714285
117,0.0,0.0,0.06458333333333333,0.06666666666666667
118,0.2,0.6666666666666666,0.14544513457556937,0.14285714285714285
119,0.0,0.0,0.08333333333333333,0.08333333333333333
120,0.5,0.5555555555555556,0.4281206447873115,0.5
121,0.3,0.42857142857142855,0.5633640552995391,1.0
122,0.4,0.4444444444444444,0.2143225151425365,0.25
123,0.1,0.5,0.09698275862068965,0.125
124,0.0,0.0,0.00408559598483724,0.006134969325153374
125,0.3,0.17647058823529413,0.293411316579395,1.0
126,0.2,0.25,0.20742851221226916,1.0
127,0.1,0.2,0.11856889564336373,0.25
128,0.0,0.0,0.02888198757763975,0.043478260869565216
129,0.3,0.42857142857142855,0.31461099318242164,0.5
130,0.4,0.8,0.603030303030303,1.0
131,0.1,0.125,0.25786661255411253,0.14285714285714285
132,0.8,0.5333333333333333,0.6049511950374019,0.5
133,0.1,0.14285714285714285,0.14557042659774133,0.1111111111111111
134,0.1,0.5,0.21929824561403508,0.3333333333333333
135,0.4,0.5,0.6249271561771561,1.0
136,0.1,0.3333333333333333,0.20292682926829272,0.5
137,0.2,0.5,0.23829365079365078,0.25
138,0.1,0.5,0.10250000000000001,0.125
139,0.0,0.0,0.0066191837701674045,0.007246376811594203
140,0.2,0.3333333333333333,0.13960352011765462,0.3333333333333333
141,0.2,0.3333333333333333,0.21937431581828135,0.5
142,0.0,0.0,0.06666666666666667,0.06666666666666667
143,0.2,1.0,0.45,0.5
144,0.5,0.8333333333333334,0.7338235294117647,1.0
145,0.4,0.5714285714285714,0.5911110556401488,1.0
146,0.2,1.0,0.8333333333333333,1.0
147,0.3,0.3,0.26811545680857546,0.5
148,0.3,0.5,0.39832251082251086,1.0
149,0.4,0.36363636363636365,0.350222893369446,1.0
150,0.2,1.0,0.41666666666666663,0.3333333333333333
151,0.0,0.0,0.02720652507667266,0.038461538461538464
152,0.0,0.0,0.009486474687982272,0.007518796992481203
153,0.0,0.0,0.013891595711971254,0.013333333333333334
154,0.2,1.0,0.5833333333333333,0.5
155,0.3,0.5,0.3230542914531125,0.5
156,0.6,0.42857142857142855,0.5450722158925748,1.0
157,0.6,0.15384615384615385,0.2342214003683221,1.0
158,0.1,0.125,0.22564017217860038,1.0
159,0.2,0.25,0.10212573262552897,0.25
160,0.0,0.0,0.03593974802603205,0.07692307692307693
161,0.3,0.5,0.4467237941875622,1.0
162,0.1,0.125,0.17610405299309254,0.3333333333333333
163,0.2,0.6666666666666666,0.22610062893081762,0.25
164,0.2,0.25,0.36891677121328287,1.0
165,0.2,1.0,0.41666666666666663,0.5
166,0.0,0.0,0.023776622959833096,0.03333333333333333
167,0.0,0.0,0.11688311688311688,0.09090909090909091
168,0.1,0.5,0.23333333333333334,0.3333333333333333
169,0.1,0.25,0.14606522509748315,0.2
170,0.3,0.5,0.5409703612576041,1.0
171,0.2,0.6666666666666666,0.48120300751879697,1.0
172,0.4,1.0,0.6220238095238095,0.5
173,0.2,1.0,0.5833333333333333,0.5
174,0.2,0.4,0.16351946556366084,0.5
175,0.0,0.0,0.05360417139828903,0.0625
176,0.1,0.14285714285714285,0.07282516500139775,0.125
177,0.4,0.8,0.7476190476190475,1.0
178,0.3,0.75,0.6421568627450981,1.0
179,0.1,0.25,0.14499610130349153,0.5
180,0.3,0.42857142857142855,0.3754744002864303,0.5
181,0.1,0.2,0.2550961698872491,1.0
182,0.2,1.0,0.41666666666666663,0.5
183,0.7,0.5384615384615384,0.6213990506854729,1.0
184,0.3,0.42857142857142855,0.16420911815503317,0.2
185,0.6,0.6666666666666666,0.8250017955900308,1.0
186,0.3,0.1875,0.14404424988166142,0.5
187,0.2,0.3333333333333333,0.19233330989636202,0.5
188,0.3,0.2727272727272727,0.3966283323549202,1.0
189,0.1,0.1111111111111111,0.07024122627965086,0.1111111111111111
190,0.2,0.4,0.2898934398934399,0.3333333333333333
191,0.7,0.5384615384615384,0.6502414777807727,1.0
192,0.3,0.75,0.4256410256410257,0.5
193,0.7,0.7777777777777778,0.7221290707206199,1.0
194,0.2,0.3333333333333333,0.1767551892551892,0.125
195,0.0,0.0,0.03544882049554947,0.02702702702702703
196,0.3,0.25,0.18205654610925814,1.0
197,0.3,1.0,0.8095238095238094,1.0
198,0.2,0.5,0.4446078431372549,1.0
199,0.0,0.0,0.040365335874014516,0.07692307692307693
200,0.2,0.6666666666666666,0.3244047619047619,0.5
201,0.4,0.25,0.2769813704647564,1.0
202,0.4,0.2857142857142857,0.272540415245215,0.5
203,0.2,0.14285714285714285,0.09723840104600702,0.3333333333333333
204,0.1,0.07142857142857142,0.11471274937360079,1.0
205,0.2,1.0,0.625,1.0
206,0.1,0.3333333333333333,0.14450458931513296,0.3333333333333333
207,0.0,0.0,0.01734082761198979,0.02857142857142857
208,0.2,0.3333333333333333,0.20635133809992792,0.5
209,0.4,0.3333333333333333,0.23640530267445878,0.3333333333333333
210,0.2,0.3333333333333333,0.3895281239031239,1.0
211,0.1,0.09090909090909091,0.13412298134753364,0.16666666666666666
212,0.5,0.35714285714285715,0.4673204749870759,1.0
213,0.6,0.5454545454545454,0.5655586188029814,1.0
214,0.1,0.25,0.10516236165677176,0.3333333333333333
215,0.0,0.0,0.041050903119868636,0.034482758620689655
216,0.0,0.0,0.002066115702479339,0.002066115702479339
217,0.2,0.13333333333333333,0.13923831875507556,0.5
218,0.2,0.13333333333333333,0.19844660165159678,1.0
219,0.1,0.05555555555555555,0.1087463981317145,1.0
220,0.3,0.15789473684210525,0.1692101139786382,0.5
221,0.4,0.2222222222222222,0.20311383683035647,1.0
222,0.6,0.6666666666666666,0.6834431502693065,1.0
223,0.2,0.5,0.46758703481392555,1.0
224,0.1,0.125,0.12336960987550219,0.14285714285714285
225,0.2,0.08333333333333333,0.04367778278804199,0.16666666666666666
